! READ TERR 1 2
! Flux density at 10 keV
! batSNR5flux
! from http://www.swift.ac.uk/scripts/viewData.php?file=http://www.swift.ac.uk/user_objects/tprods/tmp_jsplot_s5uxjp.qdp
48316.796	7.298	-8.005	0.000100837195897095	4.77262308734823e-06	-4.77262308734823e-06
48331.827	8.064	-7.733	0.000128334516826703	6.10014198684364e-06	-6.10014198684364e-06
48346.595	7.518	-6.704	0.000173151451330987	8.20046138730174e-06	-8.20046138730174e-06
48362.171	8.798	-8.059	7.72136723708595e-05	3.66418919258871e-06	-3.66418919258871e-06
48380.974	11.416	-10.004	5.45210768724265e-05	2.58612971308258e-06	-2.58612971308258e-06
48408.904	17.939	-16.514	2.5042917226622e-05	1.19102655685741e-06	-1.19102655685741e-06
48445.789	19.229	-18.946	2.11033262474726e-05	9.99402092548189e-07	-9.99402092548189e-07
48485.045	17.027	-20.027	2.62275958280418e-05	1.24267668660725e-06	-1.24267668660725e-06
48513.212	10.433	-11.141	4.08219448132539e-05	1.93217724010062e-06	-1.93217724010062e-06
48536.654	12.451	-13.009	8.64440134270387e-05	3.59155656921649e-06	-3.59155656921649e-06
106142.330	11.396	-13.652	7.73841791211952e-05	5.84692227522419e-06	-5.84692227522419e-06
106165.613	10.892	-11.886	7.30156538309806e-05	3.7755216875698e-06	-3.7755216875698e-06
106186.408	10.133	-9.903	7.8847874911348e-05	3.956812994774e-06	-3.956812994774e-06
106207.762	10.129	-11.22	7.36494903346378e-05	3.86337891848979e-06	-3.86337891848979e-06
106229.632	11.877	-11.741	7.9643798325976e-05	4.49180020755083e-06	-4.49180020755083e-06
106253.025	11.429	-11.516	6.44379506689718e-05	3.78006832099915e-06	-3.78006832099915e-06
106276.519	11.649	-12.065	0.000109573709428261	6.59621983627787e-06	-6.59621983627787e-06
106299.066	10.700	-10.898	9.51815640094081e-05	5.79299170003208e-06	-5.79299170003208e-06
106320.909	9.677	-11.143	0.000111499143133147	6.68452120122272e-06	-6.68452120122272e-06
106340.154	8.986	-9.568	9.15530522589593e-05	5.43024916186083e-06	-5.43024916186083e-06
106358.746	10.237	-9.606	0.000149899083992657	8.66451564049705e-06	-8.66451564049705e-06
106378.421	8.853	-9.438	0.000103564584293308	6.23481040814003e-06	-6.23481040814003e-06
106397.818	10.905	-10.544	9.36055911332181e-05	5.68009637139705e-06	-5.68009637139705e-06
106418.827	9.934	-10.105	7.10725833029821e-05	4.19183271887133e-06	-4.19183271887133e-06
106458.229	30.151	-29.468	0.000110437919280019	5.61526522062636e-06	-5.61526522062636e-06
106497.012	8.406	-8.631	0.000111824737156857	5.30284254784788e-06	-5.30284254784788e-06
106513.747	8.451	-8.33	0.000137162647918205	6.49815020514415e-06	-6.49815020514415e-06
106530.750	7.953	-8.552	0.000112997387392039	5.34877369919538e-06	-5.34877369919538e-06
106546.926	8.120	-8.223	0.000114171015214433	5.40072441088187e-06	-5.40072441088187e-06
106563.513	9.164	-8.467	0.000121362480758381	5.76587455316024e-06	-5.76587455316024e-06
106580.791	7.605	-8.114	0.000117114896706146	5.54383504648081e-06	-5.54383504648081e-06
106596.887	8.351	-8.492	9.57550174316699e-05	4.5391677108803e-06	-4.5391677108803e-06
106613.824	8.034	-8.585	8.90615646115618e-05	4.21977229130544e-06	-4.21977229130544e-06
106629.611	7.685	-7.754	0.000162610161784402	7.74114312661203e-06	-7.74114312661203e-06
106645.005	7.448	-7.709	9.83847642632397e-05	4.65966624009881e-06	-4.65966624009881e-06
106659.547	6.663	-7.095	0.000147840993752984	7.00486594447992e-06	-7.00486594447992e-06
106674.315	8.016	-8.105	0.000123934895895765	5.88118565297679e-06	-5.88118565297679e-06
106689.966	8.009	-7.635	0.000158448577463321	7.50359584854238e-06	-7.50359584854238e-06
106709.835	11.718	-11.86	0.000130639861301341	5.08204786623207e-06	-5.08204786623207e-06
110075.779	7.517	-7.503	8.82084709155701e-05	4.16543983507048e-06	-4.16543983507048e-06
110090.683	6.529	-7.387	7.93742780860802e-05	3.76311782729015e-06	-3.76311782729015e-06
110103.781	6.269	-6.569	0.000127149897978361	6.02470385343583e-06	-6.02470385343583e-06
110116.335	5.746	-6.285	0.000110668810780469	5.2289971305858e-06	-5.2289971305858e-06
110127.943	5.703	-5.863	0.000149146229112701	7.06685969992431e-06	-7.06685969992431e-06
110140.199	6.670	-6.552	0.000120169126570319	5.68420569828087e-06	-5.68420569828087e-06
110153.476	6.623	-6.607	0.000104066653816017	4.93086469378649e-06	-4.93086469378649e-06
110166.671	7.210	-6.573	0.000102826177937034	4.87483011733185e-06	-4.87483011733185e-06
110181.240	7.425	-7.358	7.32943803218581e-05	3.47674197544006e-06	-3.47674197544006e-06
110195.698	7.779	-7.034	6.94685407652572e-05	3.28968060393892e-06	-3.28968060393892e-06
110210.263	6.613	-6.785	0.000113077327349815	5.35783025349315e-06	-5.35783025349315e-06
110223.564	6.567	-6.688	7.87216516231261e-05	3.71738247163055e-06	-3.71738247163055e-06
110237.141	6.548	-7.011	8.79496616738761e-05	4.1742979265622e-06	-4.1742979265622e-06
110250.996	6.533	-7.306	3.76554070297379e-05	1.78016393172735e-06	-1.78016393172735e-06
110264.219	7.007	-6.69	8.4715370132361e-05	4.00719880616304e-06	-4.00719880616304e-06
110278.074	7.123	-6.847	8.14057946787251e-05	3.85934710494486e-06	-3.85934710494486e-06
110292.555	7.118	-7.359	0.000123132956009751	5.83758378350383e-06	-5.83758378350383e-06
110306.631	7.144	-6.958	0.000107619495976761	5.1252493628449e-06	-5.1252493628449e-06
110320.694	7.084	-6.919	0.000125335112459734	5.94870588884461e-06	-5.94870588884461e-06
110335.392	7.599	-7.614	8.92439646099275e-05	4.23333834469893e-06	-4.23333834469893e-06
110350.783	7.191	-7.791	7.81588617575263e-05	3.70543020715444e-06	-3.70543020715444e-06
110364.929	7.286	-6.956	0.00010687526604586	5.06685643020079e-06	-5.06685643020079e-06
110380.035	7.792	-7.82	8.51623283913941e-05	4.02153706652929e-06	-4.02153706652929e-06
110394.616	6.891	-6.789	0.000113392582833861	5.34559308625092e-06	-5.34559308625092e-06
110408.472	6.967	-6.965	9.24827088432067e-05	4.38697355946804e-06	-4.38697355946804e-06
110421.773	6.492	-6.334	7.91999474399343e-05	3.75477225060453e-06	-3.75477225060453e-06
110434.883	6.834	-6.618	8.23182142540169e-05	3.89601396823231e-06	-3.89601396823231e-06
110447.830	6.549	-6.113	9.09055148159616e-05	4.30971854877891e-06	-4.30971854877891e-06
110461.075	6.637	-6.696	8.62337196796517e-05	4.08134548738674e-06	-4.08134548738674e-06
110473.063	5.388	-5.351	9.22126159363323e-05	4.36922946468912e-06	-4.36922946468912e-06
110483.882	5.818	-5.432	0.000109587902614986	5.18079981924891e-06	-5.18079981924891e-06
110495.546	6.117	-5.846	0.000150709363195253	7.13687559266638e-06	-7.13687559266638e-06
110507.694	6.711	-6.031	0.000103532049867436	4.89174648426192e-06	-4.89174648426192e-06
110520.654	6.477	-6.249	8.34264839222481e-05	3.95962460295622e-06	-3.95962460295622e-06
110534.206	7.336	-7.075	6.97423968734827e-05	3.30082277710038e-06	-3.30082277710038e-06
110549.320	7.594	-7.778	8.08617236559682e-05	3.82491699562792e-06	-3.82491699562792e-06
110565.262	8.890	-8.348	5.87156593523184e-05	2.78521568531053e-06	-2.78521568531053e-06
110582.974	9.079	-8.822	4.87522642937554e-05	2.30607340606186e-06	-2.30607340606186e-06
110603.201	10.853	-11.148	4.92052416820924e-05	2.33275872360187e-06	-2.33275872360187e-06
110624.657	10.746	-10.603	4.43271541100946e-05	2.10506279406194e-06	-2.10506279406194e-06
110648.258	13.530	-12.854	4.1216619746375e-05	1.95402797367504e-06	-1.95402797367504e-06
110675.457	13.365	-13.669	2.17692406612116e-05	1.02914550573027e-06	-1.02914550573027e-06
110705.259	16.130	-16.437	3.46847609778643e-05	1.64436230405027e-06	-1.64436230405027e-06
110738.408	17.338	-17.019	1.49573134748418e-05	7.07907018282896e-07	-7.07907018282896e-07
110772.953	17.534	-17.207	1.4557060775764e-05	6.87799780264615e-07	-6.87799780264615e-07
110812.906	20.890	-22.42	2.13212402853512e-05	1.01138539078934e-06	-1.01138539078934e-06
110856.021	24.767	-22.225	1.49571761367774e-05	7.0830055363063e-07	-7.0830055363063e-07
110899.613	20.378	-18.825	1.56823655428284e-05	8.29494161742607e-07	-8.29494161742607e-07
110937.428	16.703	-17.437	2.23178064942299e-05	1.29729755388607e-06	-1.29729755388607e-06
110972.936	19.632	-18.806	1.93620787640727e-05	1.12644424716819e-06	-1.12644424716819e-06
111013.177	17.837	-20.609	2.88283411799028e-05	1.36594517116903e-06	-1.36594517116903e-06
111044.794	13.352	-13.78	5.2197573611538e-05	2.46904022582447e-06	-2.46904022582447e-06
111073.797	15.908	-15.652	3.9606158664977e-05	1.87979776034985e-06	-1.87979776034985e-06
111107.099	17.367	-17.393	3.16347804132481e-05	1.50145696701305e-06	-1.50145696701305e-06
111146.689	19.623	-22.224	2.43721393282566e-05	1.1600360734055e-06	-1.1600360734055e-06
111187.486	21.147	-21.173	1.46870371758965e-05	6.97869257463329e-07	-6.97869257463329e-07
111231.868	23.806	-23.236	1.88242343296035e-05	8.92429476887431e-07	-8.92429476887431e-07
111273.269	18.851	-17.594	1.99087706360796e-05	1.15628432021302e-06	-1.15628432021302e-06
111314.905	23.517	-22.785	1.35456236761995e-05	7.19488568119824e-07	-7.19488568119824e-07
111495.545	8.387	-10.002	8.67468307957327e-05	4.0963469167951e-06	-4.0963469167951e-06
111512.447	8.565	-8.514	0.000124690852810033	5.91810027325016e-06	-5.91810027325016e-06
111528.788	6.727	-7.776	0.000107250218530715	5.07312134055247e-06	-5.07312134055247e-06
111541.679	6.259	-6.163	0.000100180205304503	4.7360202123117e-06	-4.7360202123117e-06
111553.946	5.933	-6.009	0.000147513889215129	6.97767770028869e-06	-6.97767770028869e-06
111565.422	5.184	-5.544	0.000138865886602689	6.57228741706146e-06	-6.57228741706146e-06
111575.594	5.008	-4.988	0.000113088606280539	5.34929912282696e-06	-5.34929912282696e-06
111585.384	4.765	-4.782	0.000213311460804128	1.01071066724124e-05	-1.01071066724124e-05
111594.967	4.593	-4.819	0.000155670556117101	7.36353330191457e-06	-7.36353330191457e-06
111603.490	3.917	-3.929	0.000250375333347185	1.18431764661728e-05	-1.18431764661728e-05
111611.938	3.936	-4.531	0.000187568668004168	8.85730405509058e-06	-8.85730405509058e-06
111620.048	3.899	-4.175	0.000168376179234119	7.95100880759273e-06	-7.95100880759273e-06
111628.507	4.331	-4.56	0.000128898935134054	6.10401175742494e-06	-6.10401175742494e-06
111637.004	4.631	-4.167	0.00022763259099352	1.07795094416381e-05	-1.07795094416381e-05
111645.831	4.354	-4.196	0.000177754305159486	8.40336021632177e-06	-8.40336021632177e-06
111654.589	4.312	-4.404	0.000167121001014351	7.91852054587292e-06	-7.91852054587292e-06
111670.662	27.644	-11.761	0.000365304848597941	1.72801551681395e-05	-1.72801551681395e-05
111701.931	3.770	-3.624	0.00019874153644623	9.42353816701002e-06	-9.42353816701002e-06
111709.357	3.503	-3.657	0.000236510029161241	1.12082756186398e-05	-1.12082756186398e-05
111716.359	3.737	-3.499	0.000302534608757975	1.43292960814716e-05	-1.43292960814716e-05
111723.478	3.681	-3.383	0.000326353097567722	1.54487988664244e-05	-1.54487988664244e-05
111730.482	3.715	-3.323	0.000311056835358236	1.47484477791024e-05	-1.47484477791024e-05
111737.436	3.375	-3.24	0.000332768003889326	1.57621145040621e-05	-1.57621145040621e-05
111744.428	3.766	-3.616	0.000364615312582106	1.72804862365578e-05	-1.72804862365578e-05
111751.866	3.871	-3.673	0.000380605479353648	1.80483605265847e-05	-1.80483605265847e-05
111759.433	3.800	-3.696	0.000261664399375338	1.23695315128401e-05	-1.23695315128401e-05
111766.973	3.545	-3.74	0.000237984964049838	1.12866633922545e-05	-1.12866633922545e-05
111774.415	3.652	-3.897	0.000190861555536211	9.03243161022696e-06	-9.03243161022696e-06
111782.137	3.741	-4.071	0.00019594450913626	9.28240571894114e-06	-9.28240571894114e-06
111789.743	4.133	-3.864	0.00021260571313946	1.00671032077191e-05	-1.00671032077191e-05
111797.860	4.054	-3.984	0.000186564025625259	8.81992706751342e-06	-8.81992706751342e-06
111805.551	3.691	-3.637	0.000146128772866781	6.9085054280531e-06	-6.9085054280531e-06
111813.313	3.761	-4.071	0.000210052936546545	9.92426726023207e-06	-9.92426726023207e-06
111821.208	4.071	-4.134	0.000240921068939672	1.13888213421301e-05	-1.13888213421301e-05
111829.418	4.116	-4.139	0.000242560091730043	1.14916471547138e-05	-1.14916471547138e-05
111837.558	3.824	-4.024	0.000209955159597093	9.94046220196202e-06	-9.94046220196202e-06
111845.246	3.868	-3.864	0.000217134239620351	1.02808809316045e-05	-1.02808809316045e-05
111853.342	4.374	-4.228	0.000211120973275609	9.9961278916632e-06	-9.9961278916632e-06
111861.365	4.076	-3.649	0.000235579701567556	1.11485234918771e-05	-1.11485234918771e-05
111869.532	4.095	-4.091	0.000192497690360456	9.10470055613435e-06	-9.10470055613435e-06
111877.646	3.912	-4.019	0.00020862404383849	9.92042915304354e-06	-9.92042915304354e-06
111885.903	4.551	-4.344	0.000220729094367234	1.04742867004893e-05	-1.04742867004893e-05
111894.301	3.835	-3.848	0.00021841688308567	1.03479437065076e-05	-1.03479437065076e-05
111901.771	3.595	-3.635	0.000264050393956172	1.24901118700095e-05	-1.24901118700095e-05
111923.511	11.764	-18.145	0.000242768518611995	1.14894219182842e-05	-1.14894219182842e-05
111939.755	4.259	-4.48	0.000188764822085468	8.94826009972355e-06	-8.94826009972355e-06
111948.146	4.398	-4.132	0.000166979956538288	7.90298383510826e-06	-7.90298383510826e-06
111956.457	3.719	-3.914	0.000241881642184609	1.14528044587708e-05	-1.14528044587708e-05
111964.622	4.238	-4.446	0.00022229872789748	1.05255843312316e-05	-1.05255843312316e-05
111973.212	4.122	-4.352	0.000204740681352523	9.66371845308602e-06	-9.66371845308602e-06
111981.728	4.334	-4.394	0.000238532628995563	1.13129812992618e-05	-1.13129812992618e-05
111990.404	4.314	-4.342	0.000148305332078185	7.01470708874991e-06	-7.01470708874991e-06
111999.560	4.924	-4.843	0.000176504111322513	8.36155309641859e-06	-8.36155309641859e-06
112009.144	5.064	-4.659	0.000131485514973609	6.23219388485602e-06	-6.23219388485602e-06
112018.756	4.274	-4.549	0.000217545495720079	1.03221526047296e-05	-1.03221526047296e-05
112027.227	4.464	-4.196	0.000219946755145181	1.0391798310569e-05	-1.0391798310569e-05
112035.788	4.357	-4.097	0.000209170258410121	9.8930664495169e-06	-9.8930664495169e-06
112044.977	4.445	-4.831	0.000203727665622761	9.6508212137521e-06	-9.6508212137521e-06
112054.299	4.593	-4.877	0.000218975373795289	1.04006082460973e-05	-1.04006082460973e-05
112063.550	4.217	-4.657	0.000231684686572459	1.09751689382175e-05	-1.09751689382175e-05
112072.398	4.440	-4.632	0.000135468630705253	6.41083177800869e-06	-6.41083177800869e-06
112081.984	4.300	-5.146	0.000192652649862541	9.12605637168182e-06	-9.12605637168182e-06
112091.389	4.628	-5.106	0.000117313661523617	5.56668530304804e-06	-5.56668530304804e-06
112101.006	4.819	-4.989	0.000131866213750246	6.24387925801115e-06	-6.24387925801115e-06
112110.744	4.644	-4.919	0.00014793502412754	7.01159493569102e-06	-7.01159493569102e-06
112120.563	4.769	-5.175	0.000140241098190888	6.64723414147179e-06	-6.64723414147179e-06
112130.136	5.129	-4.804	0.000158621676567811	7.52713003482905e-06	-7.52713003482905e-06
112140.246	4.724	-4.981	0.000177279232355061	8.40716540521196e-06	-8.40716540521196e-06
112150.519	5.006	-5.55	0.000121592841508814	5.76265994259064e-06	-5.76265994259064e-06
112160.272	4.915	-4.747	0.000102610357055041	4.85055489353664e-06	-4.85055489353664e-06
112170.159	4.837	-4.971	0.000166996220661206	7.89456230034404e-06	-7.89456230034404e-06
112179.969	4.694	-4.973	0.000142308506378001	6.74493539930593e-06	-6.74493539930593e-06
112189.485	4.834	-4.821	0.000180298820458525	8.53253294788513e-06	-8.53253294788513e-06
112198.711	4.532	-4.392	0.000246994563916968	1.16824001515517e-05	-1.16824001515517e-05
112208.077	4.396	-4.834	0.000182413706056574	8.67370308096049e-06	-8.67370308096049e-06
112216.661	3.815	-4.188	0.000299616777684033	1.41848918170218e-05	-1.41848918170218e-05
112224.095	3.618	-3.62	0.000285444925037018	1.35148949761011e-05	-1.35148949761011e-05
112231.306	3.305	-3.593	0.000302754825200873	1.43878435577649e-05	-1.43878435577649e-05
112238.166	3.319	-3.555	0.000398766079757681	1.89303793545124e-05	-1.89303793545124e-05
112244.896	3.523	-3.411	0.000285048669946245	1.35112298358818e-05	-1.35112298358818e-05
112251.562	3.062	-3.144	0.000429102852268583	2.03059702539067e-05	-2.03059702539067e-05
112257.920	3.543	-3.296	0.000270036731541744	1.28058821279849e-05	-1.28058821279849e-05
112265.011	3.472	-3.548	0.000337009446618285	1.59728935014774e-05	-1.59728935014774e-05
112271.950	3.789	-3.467	0.000192654651355418	9.11676920273951e-06	-9.11676920273951e-06
112279.556	3.909	-3.817	0.000231491879294731	1.09601069156268e-05	-1.09601069156268e-05
112287.679	4.469	-4.213	0.000147677740070722	7.01048612954304e-06	-7.01048612954304e-06
112295.957	4.124	-3.81	0.000278129395596763	1.31756324889225e-05	-1.31756324889225e-05
112304.083	4.499	-4.002	0.000198341785953292	9.40128870416303e-06	-9.40128870416303e-06
112313.211	4.654	-4.63	0.000184017092335963	8.71756673201663e-06	-8.71756673201663e-06
112322.324	4.276	-4.459	0.000196012502860783	9.27949953631389e-06	-9.27949953631389e-06
112331.215	4.519	-4.615	0.000171972044386143	8.14676482107205e-06	-8.14676482107205e-06
112340.439	5.235	-4.705	0.000234111680446755	1.11022642507682e-05	-1.11022642507682e-05
112350.576	5.112	-4.902	0.00022128029976838	1.04758957148844e-05	-1.04758957148844e-05
112361.065	5.083	-5.376	0.000140680732122907	6.65721353709178e-06	-6.65721353709178e-06
112371.364	4.889	-5.216	0.000152198825643476	7.20981645663261e-06	-7.20981645663261e-06
112382.012	5.110	-5.759	0.000130566900636562	6.19173092689079e-06	-6.19173092689079e-06
112392.628	5.570	-5.505	0.00015437936610772	7.31717280075272e-06	-7.31717280075272e-06
112403.381	5.263	-5.184	0.000118847561375273	5.62422574775683e-06	-5.62422574775683e-06
112414.308	6.290	-5.664	0.000119956542410388	5.69462530044874e-06	-5.69462530044874e-06
112425.589	5.228	-4.991	0.00016489132021241	7.82289256164979e-06	-7.82289256164979e-06
112436.248	5.831	-5.431	0.00015995112399929	7.57260565664673e-06	-7.57260565664673e-06
112448.179	5.600	-6.1	0.000101897111195855	4.8245238014175e-06	-4.8245238014175e-06
112459.493	6.001	-5.714	0.000135008533466528	6.39225217466216e-06	-6.39225217466216e-06
112471.192	5.669	-5.697	0.000167382747697529	7.92467744418598e-06	-7.92467744418598e-06
112482.701	5.992	-5.84	0.00020328978215116	9.60432716276477e-06	-9.60432716276477e-06
112495.178	5.975	-6.485	0.000166823751209878	7.45606472545417e-06	-7.45606472545417e-06
116002.873	12.841	-12.43	3.51508073946007e-05	1.66499187988852e-06	-1.66499187988852e-06
116027.443	12.951	-11.729	4.47450177371445e-05	2.12198923014507e-06	-2.12198923014507e-06
116053.139	15.013	-12.745	3.42224691790392e-05	1.6258902446725e-06	-1.6258902446725e-06
116082.922	15.355	-14.77	3.72402994609064e-05	1.76396884840743e-06	-1.76396884840743e-06
116114.529	15.919	-16.253	2.99973401770119e-05	1.42174007903311e-06	-1.42174007903311e-06
116148.514	18.474	-18.066	2.00774441987966e-05	9.53293574344666e-07	-9.53293574344666e-07
116184.201	17.582	-17.213	3.77179981139995e-05	1.78766542696247e-06	-1.78766542696247e-06
116220.165	19.142	-18.383	2.49484138606879e-05	1.18599354945003e-06	-1.18599354945003e-06
116258.916	20.486	-19.608	2.7235105434454e-05	1.29781366247005e-06	-1.29781366247005e-06
116300.715	20.237	-21.313	2.79944399934982e-05	1.32681117454481e-06	-1.32681117454481e-06
116336.693	16.307	-15.741	2.48185289681423e-05	1.43581429527406e-06	-1.43581429527406e-06
116375.585	22.893	-22.585	3.15221968713288e-05	1.48866022665854e-06	-1.48866022665854e-06
116425.531	28.261	-27.053	1.95207346079307e-05	8.92447294298168e-07	-8.92447294298168e-07
116852.669	31.841	-32.037	4.16313940242952e-06	2.21471220211202e-07	-2.21471220211202e-07
133148.376	93.812	-5313.331	1.08474931278083e-05	7.76482009802463e-07	-7.76482009802463e-07
133258.598	16.733	-16.41	1.68445721129536e-05	9.83082222672638e-07	-9.83082222672638e-07
133291.322	17.028	-15.991	3.27439395169218e-05	1.91272576615086e-06	-1.91272576615086e-06
133331.379	22.158	-23.029	2.2137104640609e-05	1.05236053465867e-06	-1.05236053465867e-06
133375.168	20.368	-21.632	3.35393075390049e-05	1.58867764420879e-06	-1.58867764420879e-06
133412.412	17.356	-16.876	3.15456559804979e-05	1.84772815606049e-06	-1.84772815606049e-06
133446.034	16.646	-16.266	2.348009616279e-05	1.3715795097342e-06	-1.3715795097342e-06
133485.396	20.542	-22.716	2.5315048938449e-05	1.20415802006376e-06	-1.20415802006376e-06
133526.492	19.879	-20.554	2.62447315777604e-05	1.24763097276448e-06	-1.24763097276448e-06
133565.130	19.125	-18.76	3.67965456157457e-05	1.74192331021671e-06	-1.74192331021671e-06
133605.360	18.234	-21.104	2.77976856402995e-05	1.31828931943141e-06	-1.31828931943141e-06
133640.659	18.849	-17.065	3.51969400692305e-05	1.66520204198642e-06	-1.66520204198642e-06
133677.154	17.681	-17.647	4.40719287941976e-05	2.08508732698996e-06	-2.08508732698996e-06
133712.668	17.883	-17.833	4.49488635082183e-05	2.13551135778271e-06	-2.13551135778271e-06
133748.257	17.473	-17.706	3.94713027353753e-05	1.87527314073115e-06	-1.87527314073115e-06
133785.452	18.965	-19.722	3.12723411578802e-05	1.48218440027562e-06	-1.48218440027562e-06
133824.022	20.381	-19.605	2.91518411099737e-05	1.37920288746519e-06	-1.37920288746519e-06
133865.038	20.449	-20.635	4.30062051931969e-05	2.0481303910631e-06	-2.0481303910631e-06
133904.706	19.848	-19.219	4.24833329129587e-05	2.03422736488964e-06	-2.03422736488964e-06
