110461.075,6.637,-6.696,8.62E-05,4.08E-06,-4.08E-06
110473.063,5.388,-5.351,9.22E-05,4.37E-06,-4.37E-06
110483.882,5.818,-5.432,0.000109588,5.18E-06,-5.18E-06
110495.546,6.117,-5.846,0.000150709,7.14E-06,-7.14E-06
110507.694,6.711,-6.031,0.000103532,4.89E-06,-4.89E-06
110520.654,6.477,-6.249,8.34E-05,3.96E-06,-3.96E-06
110534.206,7.336,-7.075,6.97E-05,3.30E-06,-3.30E-06
110549.32,7.594,-7.778,8.09E-05,3.82E-06,-3.82E-06
110565.262,8.89,-8.348,5.87E-05,2.79E-06,-2.79E-06
110582.974,9.079,-8.822,4.88E-05,2.31E-06,-2.31E-06
110603.201,10.853,-11.148,4.92E-05,2.33E-06,-2.33E-06
110624.657,10.746,-10.603,4.43E-05,2.11E-06,-2.11E-06
110648.258,13.53,-12.854,4.12E-05,1.95E-06,-1.95E-06
110675.457,13.365,-13.669,2.18E-05,1.03E-06,-1.03E-06
110705.259,16.13,-16.437,3.47E-05,1.64E-06,-1.64E-06
110738.408,17.338,-17.019,1.50E-05,7.08E-07,-7.08E-07
110772.953,17.534,-17.207,1.46E-05,6.88E-07,-6.88E-07
110812.906,20.89,-22.42,2.13E-05,1.01E-06,-1.01E-06
110856.021,24.767,-22.225,1.50E-05,7.08E-07,-7.08E-07
110899.613,20.378,-18.825,1.57E-05,8.29E-07,-8.29E-07
110937.428,16.703,-17.437,2.23E-05,1.30E-06,-1.30E-06
110972.936,19.632,-18.806,1.94E-05,1.13E-06,-1.13E-06
111013.177,17.837,-20.609,2.88E-05,1.37E-06,-1.37E-06
111044.794,13.352,-13.78,5.22E-05,2.47E-06,-2.47E-06
111073.797,15.908,-15.652,3.96E-05,1.88E-06,-1.88E-06
111107.099,17.367,-17.393,3.16E-05,1.50E-06,-1.50E-06
111146.689,19.623,-22.224,2.44E-05,1.16E-06,-1.16E-06
111187.486,21.147,-21.173,1.47E-05,6.98E-07,-6.98E-07
111231.868,23.806,-23.236,1.88E-05,8.92E-07,-8.92E-07
111273.269,18.851,-17.594,1.99E-05,1.16E-06,-1.16E-06
111314.905,23.517,-22.785,1.35E-05,7.19E-07,-7.19E-07
111495.545,8.387,-10.002,8.67E-05,4.10E-06,-4.10E-06
111512.447,8.565,-8.514,0.000124691,5.92E-06,-5.92E-06
111528.788,6.727,-7.776,0.00010725,5.07E-06,-5.07E-06
111541.679,6.259,-6.163,0.00010018,4.74E-06,-4.74E-06
111553.946,5.933,-6.009,0.000147514,6.98E-06,-6.98E-06
111565.422,5.184,-5.544,0.000138866,6.57E-06,-6.57E-06
111575.594,5.008,-4.988,0.000113089,5.35E-06,-5.35E-06
111585.384,4.765,-4.782,0.000213311,1.01E-05,-1.01E-05
111594.967,4.593,-4.819,0.000155671,7.36E-06,-7.36E-06
111603.49,3.917,-3.929,0.000250375,1.18E-05,-1.18E-05
111611.938,3.936,-4.531,0.000187569,8.86E-06,-8.86E-06
111620.048,3.899,-4.175,0.000168376,7.95E-06,-7.95E-06
111628.507,4.331,-4.56,0.000128899,6.10E-06,-6.10E-06
111637.004,4.631,-4.167,0.000227633,1.08E-05,-1.08E-05
111645.831,4.354,-4.196,0.000177754,8.40E-06,-8.40E-06
111654.589,4.312,-4.404,0.000167121,7.92E-06,-7.92E-06
111670.662,27.644,-11.761,0.000365305,1.73E-05,-1.73E-05
111701.931,3.77,-3.624,0.000198742,9.42E-06,-9.42E-06
111709.357,3.503,-3.657,0.00023651,1.12E-05,-1.12E-05
111716.359,3.737,-3.499,0.000302535,1.43E-05,-1.43E-05
111723.478,3.681,-3.383,0.000326353,1.54E-05,-1.54E-05
111730.482,3.715,-3.323,0.000311057,1.47E-05,-1.47E-05
111737.436,3.375,-3.24,0.000332768,1.58E-05,-1.58E-05
111744.428,3.766,-3.616,0.000364615,1.73E-05,-1.73E-05
111751.866,3.871,-3.673,0.000380605,1.80E-05,-1.80E-05
111759.433,3.8,-3.696,0.000261664,1.24E-05,-1.24E-05
111766.973,3.545,-3.74,0.000237985,1.13E-05,-1.13E-05
111774.415,3.652,-3.897,0.000190862,9.03E-06,-9.03E-06
111782.137,3.741,-4.071,0.000195945,9.28E-06,-9.28E-06
111789.743,4.133,-3.864,0.000212606,1.01E-05,-1.01E-05
111797.86,4.054,-3.984,0.000186564,8.82E-06,-8.82E-06
111805.551,3.691,-3.637,0.000146129,6.91E-06,-6.91E-06
111813.313,3.761,-4.071,0.000210053,9.92E-06,-9.92E-06
111821.208,4.071,-4.134,0.000240921,1.14E-05,-1.14E-05
111829.418,4.116,-4.139,0.00024256,1.15E-05,-1.15E-05
111837.558,3.824,-4.024,0.000209955,9.94E-06,-9.94E-06
111845.246,3.868,-3.864,0.000217134,1.03E-05,-1.03E-05
111853.342,4.374,-4.228,0.000211121,1.00E-05,-1.00E-05
111861.365,4.076,-3.649,0.00023558,1.11E-05,-1.11E-05
111869.532,4.095,-4.091,0.000192498,9.10E-06,-9.10E-06
111877.646,3.912,-4.019,0.000208624,9.92E-06,-9.92E-06
111885.903,4.551,-4.344,0.000220729,1.05E-05,-1.05E-05
111894.301,3.835,-3.848,0.000218417,1.03E-05,-1.03E-05
111901.771,3.595,-3.635,0.00026405,1.25E-05,-1.25E-05
111923.511,11.764,-18.145,0.000242769,1.15E-05,-1.15E-05
111939.755,4.259,-4.48,0.000188765,8.95E-06,-8.95E-06
111948.146,4.398,-4.132,0.00016698,7.90E-06,-7.90E-06
111956.457,3.719,-3.914,0.000241882,1.15E-05,-1.15E-05
111964.622,4.238,-4.446,0.000222299,1.05E-05,-1.05E-05
111973.212,4.122,-4.352,0.000204741,9.66E-06,-9.66E-06
111981.728,4.334,-4.394,0.000238533,1.13E-05,-1.13E-05
111990.404,4.314,-4.342,0.000148305,7.01E-06,-7.01E-06
111999.56,4.924,-4.843,0.000176504,8.36E-06,-8.36E-06
112009.144,5.064,-4.659,0.000131486,6.23E-06,-6.23E-06
112018.756,4.274,-4.549,0.000217545,1.03E-05,-1.03E-05
112027.227,4.464,-4.196,0.000219947,1.04E-05,-1.04E-05
112035.788,4.357,-4.097,0.00020917,9.89E-06,-9.89E-06
112044.977,4.445,-4.831,0.000203728,9.65E-06,-9.65E-06
112054.299,4.593,-4.877,0.000218975,1.04E-05,-1.04E-05
112063.55,4.217,-4.657,0.000231685,1.10E-05,-1.10E-05
112072.398,4.44,-4.632,0.000135469,6.41E-06,-6.41E-06
112081.984,4.3,-5.146,0.000192653,9.13E-06,-9.13E-06
112091.389,4.628,-5.106,0.000117314,5.57E-06,-5.57E-06
112101.006,4.819,-4.989,0.000131866,6.24E-06,-6.24E-06
112110.744,4.644,-4.919,0.000147935,7.01E-06,-7.01E-06
112120.563,4.769,-5.175,0.000140241,6.65E-06,-6.65E-06
112130.136,5.129,-4.804,0.000158622,7.53E-06,-7.53E-06
112140.246,4.724,-4.981,0.000177279,8.41E-06,-8.41E-06
112150.519,5.006,-5.55,0.000121593,5.76E-06,-5.76E-06
112160.272,4.915,-4.747,0.00010261,4.85E-06,-4.85E-06
112170.159,4.837,-4.971,0.000166996,7.89E-06,-7.89E-06
112179.969,4.694,-4.973,0.000142309,6.74E-06,-6.74E-06
112189.485,4.834,-4.821,0.000180299,8.53E-06,-8.53E-06
112198.711,4.532,-4.392,0.000246995,1.17E-05,-1.17E-05
112208.077,4.396,-4.834,0.000182414,8.67E-06,-8.67E-06
112216.661,3.815,-4.188,0.000299617,1.42E-05,-1.42E-05
112224.095,3.618,-3.62,0.000285445,1.35E-05,-1.35E-05
112231.306,3.305,-3.593,0.000302755,1.44E-05,-1.44E-05
112238.166,3.319,-3.555,0.000398766,1.89E-05,-1.89E-05
112244.896,3.523,-3.411,0.000285049,1.35E-05,-1.35E-05
112251.562,3.062,-3.144,0.000429103,2.03E-05,-2.03E-05
112257.92,3.543,-3.296,0.000270037,1.28E-05,-1.28E-05
112265.011,3.472,-3.548,0.000337009,1.60E-05,-1.60E-05
112271.95,3.789,-3.467,0.000192655,9.12E-06,-9.12E-06
112279.556,3.909,-3.817,0.000231492,1.10E-05,-1.10E-05
112287.679,4.469,-4.213,0.000147678,7.01E-06,-7.01E-06
112295.957,4.124,-3.81,0.000278129,1.32E-05,-1.32E-05
112304.083,4.499,-4.002,0.000198342,9.40E-06,-9.40E-06
112313.211,4.654,-4.63,0.000184017,8.72E-06,-8.72E-06
112322.324,4.276,-4.459,0.000196013,9.28E-06,-9.28E-06
112331.215,4.519,-4.615,0.000171972,8.15E-06,-8.15E-06
112340.439,5.235,-4.705,0.000234112,1.11E-05,-1.11E-05
112350.576,5.112,-4.902,0.00022128,1.05E-05,-1.05E-05
112361.065,5.083,-5.376,0.000140681,6.66E-06,-6.66E-06
112371.364,4.889,-5.216,0.000152199,7.21E-06,-7.21E-06
112382.012,5.11,-5.759,0.000130567,6.19E-06,-6.19E-06
112392.628,5.57,-5.505,0.000154379,7.32E-06,-7.32E-06
112403.381,5.263,-5.184,0.000118848,5.62E-06,-5.62E-06
112414.308,6.29,-5.664,0.000119957,5.69E-06,-5.69E-06
112425.589,5.228,-4.991,0.000164891,7.82E-06,-7.82E-06
112436.248,5.831,-5.431,0.000159951,7.57E-06,-7.57E-06
112448.179,5.6,-6.1,0.000101897,4.82E-06,-4.82E-06
112459.493,6.001,-5.714,0.000135009,6.39E-06,-6.39E-06
112471.192,5.669,-5.697,0.000167383,7.92E-06,-7.92E-06
112482.701,5.992,-5.84,0.00020329,9.60E-06,-9.60E-06
112495.178,5.975,-6.485,0.000166824,7.46E-06,-7.46E-06
116002.873,12.841,-12.43,3.52E-05,1.66E-06,-1.66E-06
116027.443,12.951,-11.729,4.47E-05,2.12E-06,-2.12E-06
116053.139,15.013,-12.745,3.42E-05,1.63E-06,-1.63E-06
116082.922,15.355,-14.77,3.72E-05,1.76E-06,-1.76E-06
116114.529,15.919,-16.253,3.00E-05,1.42E-06,-1.42E-06
116148.514,18.474,-18.066,2.01E-05,9.53E-07,-9.53E-07
116184.201,17.582,-17.213,3.77E-05,1.79E-06,-1.79E-06
116220.165,19.142,-18.383,2.49E-05,1.19E-06,-1.19E-06
116258.916,20.486,-19.608,2.72E-05,1.30E-06,-1.30E-06
116300.715,20.237,-21.313,2.80E-05,1.33E-06,-1.33E-06
116336.693,16.307,-15.741,2.48E-05,1.44E-06,-1.44E-06
116375.585,22.893,-22.585,3.15E-05,1.49E-06,-1.49E-06
116425.531,28.261,-27.053,1.95E-05,8.92E-07,-8.92E-07
116852.669,31.841,-32.037,4.16E-06,2.21E-07,-2.21E-07
133148.376,93.812,-5313.331,1.08E-05,7.76E-07,-7.76E-07
133258.598,16.733,-16.41,1.68E-05,9.83E-07,-9.83E-07
133291.322,17.028,-15.991,3.27E-05,1.91E-06,-1.91E-06
133331.379,22.158,-23.029,2.21E-05,1.05E-06,-1.05E-06
133375.168,20.368,-21.632,3.35E-05,1.59E-06,-1.59E-06
133412.412,17.356,-16.876,3.15E-05,1.85E-06,-1.85E-06
133446.034,16.646,-16.266,2.35E-05,1.37E-06,-1.37E-06
133485.396,20.542,-22.716,2.53E-05,1.20E-06,-1.20E-06
133526.492,19.879,-20.554,2.62E-05,1.25E-06,-1.25E-06
133565.13,19.125,-18.76,3.68E-05,1.74E-06,-1.74E-06
133605.36,18.234,-21.104,2.78E-05,1.32E-06,-1.32E-06
133640.659,18.849,-17.065,3.52E-05,1.67E-06,-1.67E-06
133677.154,17.681,-17.647,4.41E-05,2.09E-06,-2.09E-06
133712.668,17.883,-17.833,4.49E-05,2.14E-06,-2.14E-06
133748.257,17.473,-17.706,3.95E-05,1.88E-06,-1.88E-06
133785.452,18.965,-19.722,3.13E-05,1.48E-06,-1.48E-06
133824.022,20.381,-19.605,2.92E-05,1.38E-06,-1.38E-06
133865.038,20.449,-20.635,4.30E-05,2.05E-06,-2.05E-06
133904.706,19.848,-19.219,4.25E-05,2.03E-06,-2.03E-06
133943.062,18.582,-18.507,4.58E-05,2.18E-06,-2.18E-06
133977.189,15.225,-15.545,3.90E-05,1.85E-06,-1.85E-06
134009.428,16.177,-17.014,5.21E-05,2.47E-06,-2.47E-06
134042.973,16.344,-17.367,4.18E-05,1.98E-06,-1.98E-06
134076.082,16.468,-16.766,3.54E-05,1.68E-06,-1.68E-06
134108.607,16.041,-16.056,5.12E-05,2.43E-06,-2.43E-06
134140.816,16.119,-16.169,4.89E-05,2.33E-06,-2.33E-06
134172.994,16.444,-16.058,5.17E-05,2.45E-06,-2.45E-06
134205.755,16.789,-16.317,3.68E-05,1.74E-06,-1.74E-06
134237.838,14.825,-15.294,5.41E-05,2.57E-06,-2.57E-06
134267.866,14.731,-15.203,3.36E-05,1.59E-06,-1.59E-06
134296.668,14.014,-14.072,3.34E-05,1.58E-06,-1.58E-06
134326.339,15.827,-15.657,3.29E-05,1.57E-06,-1.57E-06
134356.293,13.352,-14.128,5.56E-05,2.64E-06,-2.64E-06
134381.905,12.762,-12.26,7.94E-05,3.77E-06,-3.77E-06
134407.322,12.002,-12.655,6.46E-05,3.06E-06,-3.06E-06
134434.167,13.869,-14.843,3.53E-05,1.68E-06,-1.68E-06
134461.657,12.837,-13.622,5.10E-05,2.41E-06,-2.41E-06
134488.235,13.568,-13.74,5.41E-05,2.57E-06,-2.57E-06
134514.515,12.891,-12.713,7.09E-05,3.36E-06,-3.36E-06
134539.795,13.314,-12.389,5.32E-05,2.53E-06,-2.53E-06
134566.683,13.81,-13.575,5.02E-05,2.39E-06,-2.39E-06
134593.685,13.052,-13.191,3.87E-05,1.84E-06,-1.84E-06
134620.223,13.296,-13.486,4.34E-05,2.05E-06,-2.05E-06
134645.701,12.556,-12.183,6.15E-05,2.92E-06,-2.92E-06
134670.543,11.768,-12.286,4.47E-05,2.11E-06,-2.11E-06
134695.835,13.84,-13.524,5.84E-05,2.76E-06,-2.76E-06
134722.791,12.738,-13.116,5.71E-05,2.71E-06,-2.71E-06
134748.647,11.924,-13.117,4.10E-05,1.95E-06,-1.95E-06
134770.931,11.103,-10.36,7.74E-05,3.67E-06,-3.67E-06
134792.791,10.922,-10.757,0.000101156,4.80E-06,-4.80E-06
134814.227,10.662,-10.515,6.98E-05,3.31E-06,-3.31E-06
134837.587,11.917,-12.697,5.64E-05,2.68E-06,-2.68E-06
134862.192,12.431,-12.688,5.19E-05,2.47E-06,-2.47E-06
134885.142,11.423,-10.519,6.29E-05,2.98E-06,-2.98E-06
134910.055,13.171,-13.489,4.15E-05,1.97E-06,-1.97E-06
134935.929,13.282,-12.704,4.84E-05,2.29E-06,-2.29E-06
134962.251,13.481,-13.04,8.23E-05,3.91E-06,-3.91E-06
134988.868,13.74,-13.136,6.43E-05,3.05E-06,-3.05E-06
135016.695,14.425,-14.087,6.82E-05,3.24E-06,-3.24E-06
135045.228,13.641,-14.108,3.85E-05,1.83E-06,-1.83E-06
135072.731,14.66,-13.861,2.90E-05,1.37E-06,-1.37E-06
135102.203,15.233,-14.813,4.79E-05,2.28E-06,-2.28E-06
135132.75,14.944,-15.313,5.27E-05,2.50E-06,-2.50E-06
135163.14,13.423,-15.446,3.49E-05,1.66E-06,-1.66E-06
135192.383,15.714,-15.819,4.12E-05,1.95E-06,-1.95E-06
135224.498,15.125,-16.401,3.88E-05,1.85E-06,-1.85E-06
135253.993,13.697,-14.371,4.37E-05,2.07E-06,-2.07E-06
135281.898,14.249,-14.208,4.91E-05,2.33E-06,-2.33E-06
135311.81,14.991,-15.663,4.47E-05,2.12E-06,-2.12E-06
135343.055,16.228,-16.253,1.79E-05,8.49E-07,-8.49E-07
135374.641,15.008,-15.358,4.54E-05,2.15E-06,-2.15E-06
135404.994,16.099,-15.345,4.11E-05,1.96E-06,-1.96E-06
135436.922,15.784,-15.829,4.07E-05,1.93E-06,-1.93E-06
135467.099,14.2,-14.392,3.70E-05,1.75E-06,-1.75E-06
135497.483,14.938,-16.184,5.39E-05,2.55E-06,-2.55E-06
135526.375,13.987,-13.954,5.11E-05,2.43E-06,-2.43E-06
135554.649,13.656,-14.287,6.65E-05,3.15E-06,-3.15E-06
135589.965,22.628,-21.66,6.19E-05,2.20E-06,-2.20E-06
139011.956,10.018,-10.522,7.19E-05,3.42E-06,-3.42E-06
139033.63,11.325,-11.656,5.99E-05,2.84E-06,-2.84E-06
139055.131,10.255,-10.176,5.20E-05,2.46E-06,-2.46E-06
139076.01,11.282,-10.624,4.88E-05,2.32E-06,-2.32E-06
139099.073,12.19,-11.78,6.42E-05,3.05E-06,-3.05E-06
139121.542,10.663,-10.279,4.46E-05,2.11E-06,-2.11E-06
139142.92,10.745,-10.714,5.04E-05,2.39E-06,-2.39E-06
139164.681,10.759,-11.016,8.57E-05,4.07E-06,-4.07E-06
139186.657,11.438,-11.218,7.58E-05,3.60E-06,-3.60E-06
139208.871,10.83,-10.776,6.28E-05,2.98E-06,-2.98E-06
139231.315,11.851,-11.614,5.15E-05,2.45E-06,-2.45E-06
139254.508,10.217,-11.342,2.64E-05,1.25E-06,-1.25E-06
139276.499,12.232,-11.774,5.55E-05,2.64E-06,-2.64E-06
139299.878,11.56,-11.147,5.91E-05,2.80E-06,-2.80E-06
139322.979,11.31,-11.541,4.95E-05,2.34E-06,-2.34E-06
139346.762,13.907,-12.472,4.88E-05,2.31E-06,-2.31E-06
139373.402,13.889,-12.733,6.12E-05,2.90E-06,-2.90E-06
139401.694,13.386,-14.402,4.63E-05,2.19E-06,-2.19E-06
139428.239,13.591,-13.16,4.96E-05,2.35E-06,-2.35E-06
139454.58,13.051,-12.75,5.48E-05,2.60E-06,-2.60E-06
139480.688,12.938,-13.057,4.65E-05,2.20E-06,-2.20E-06
139507.03,13.888,-13.404,3.38E-05,1.60E-06,-1.60E-06
139533.205,11.256,-12.287,6.59E-05,3.13E-06,-3.13E-06
139555.494,11.174,-11.033,7.37E-05,3.49E-06,-3.49E-06
139577.906,10.22,-11.238,4.21E-05,2.00E-06,-2.00E-06
139596.999,8.191,-8.873,8.88E-05,4.22E-06,-4.22E-06
139613.945,8.753,-8.756,0.000111586,5.29E-06,-5.29E-06
139630.313,8.193,-7.615,6.78E-05,3.21E-06,-3.21E-06
139645.517,6.987,-7.011,0.000113888,5.39E-06,-5.39E-06
139659.689,7.188,-7.185,0.000112222,5.31E-06,-5.31E-06
139673.959,7.089,-7.082,0.000115412,5.45E-06,-5.45E-06
139687.306,6.596,-6.258,0.000111683,5.28E-06,-5.28E-06
139701.159,7.069,-7.257,0.000103452,4.91E-06,-4.91E-06
139715.263,6.835,-7.035,0.000127355,6.02E-06,-6.02E-06
139729.068,7.338,-6.97,0.000143258,6.77E-06,-6.77E-06
139743.994,7.145,-7.588,0.000104676,4.95E-06,-4.95E-06
139759.149,7.883,-8.01,9.90E-05,4.69E-06,-4.69E-06
139775.317,8.385,-8.286,8.88E-05,4.20E-06,-4.20E-06
139791.28,7.507,-7.578,8.29E-05,3.92E-06,-3.92E-06
139808.078,8.228,-9.291,9.83E-05,4.69E-06,-4.69E-06
139823.965,7.666,-7.659,7.05E-05,3.34E-06,-3.34E-06
139839.807,8.006,-8.175,8.10E-05,3.83E-06,-3.83E-06
